,Tweet_text,emotion
443,"you
 fakes whining trump is:sexist homophobic women's equal",sadness
444,republican senators running equal pay gap south carolinians take little,sadness
445,markusg82 read clinton foundation? patterned mark,joy
446,dmartosko women employees white house clinton never equal,sadness
447,"oh my! yeah
 idiots... hope protesters getting equal pay.. keeping clinton jail! don't think you
",sadness
448,equal pay equal work start clinton,sadness
449,hillary clinton spent,sadness
450,#trumpriot ladies think clinton wrong. hasn't foundation leading example equal pay? even isn't,sadness
451,#breaking: hillary clinton says equal,sadness
452,equal pay equal opportunity needs reality women girls - hillary,sadness
453,americanheart01 clinton- single,sadness
454,cmarsh1993 clinton would leave dead. would leave less student debt equal,joy
455,donaldjtrumpjr little girls better future opportunity equal,sadness
456,mitchellvii breitbartnews i'll bet got equal pay work; like women work clinton crime family,disgust
457,gogreen18 hillary doesn't give equal pay clinton foundation,sadness
458,"hillary clinton ever truly equal pay. clinton
 didn't practice",sadness
459,"timkaine degree ""loyalty"" hillary shown screaming ""equal pay"" paying clinton foundation employees",sadness
460,hillary clinton losing epitome women qualified denied,sadness
461,everyone,guilt
462,,fear
463,shilpitewari realdonaldtrump clinton foundation don't give equal pay women work force.,sadness
464,"realdonaldtrump needs make space good promises clinton especially
 towards women work force like equal pay & maternity",sadness
465,choice really sure clinton wanted equal pay men women's better pay working,sadness
466,also hillary supporters know don't even equal pay pay play clinton,sadness
467,"internet freedom. voting rights. equal pay. mother fucking unions. democratic socialism. millions people
 risk clinton",sadness
468,clinton can't win even hope getting equal,sadness
469,clinton says equal pay women clinton foundation pays men executives 38% women,sadness
470,hannahsiebold hannah_eades7 realize hillary clinton doesn't even give women organization equal pay right... come,sadness
471,c'mon america.... pull through. #vote #hillary. vote women's,sadness
472,hillary clinton \nhas vote \nmy belief\nhillary clinton give women\npower equal,sadness
473,culinary political director --->,joy
474,voted candidate push equal pay protection violence,sadness
475,thecut rtraister really?trump equal,sadness
476,hillary clinton wore,joy
477,hillary clinton pitches millennials free,sadness
478,equal,sadness
479,clinton campaign acknowledged hypocrisy equal pay,joy
480,set stand equal,sadness
481,"go vote today!\n#electionday\ni #voted clinton & #votedbluealldownballot because
 support equal",sadness
482,clinton's remarks:,joy
483,want equal pay women? vote hillary clinton. don't - vote trump. go vote,sadness
484,"#imwithher2016 hmmm...""equal pay"" huh? cnn money article? equal pay clinton foundation.",sadness
485,hrc won't. clinton foundation equal pay.,anger
486,2016 embarrassing women earn 80% men make. know every man stand women fight pay,sadness
487,dt angela crawley mp: hillary clinton giving winning speech n. carolina;,sadness
488,equal pay women! yes!!! \ndeal too!!! - hillary clinton,sadness
489,neither clinton foundation campaign provide equal pay,sadness
490,hrc doesn't actually policy proposals actually guarantee equal pay women term. already theoreticaly law,sadness
491,juliasokolowski illegal immigrant rights? subject. clinton foundation equal pay. health insurance,sadness
492,bryanfuller mean illegal immigrants rights? dt talked illegals.clinton foundation doesn't equal pay. raising health,sadness
493,clinton: believe must raise minimum wage equal pay,sadness
494,its_katka midnight aware clinton foundation doesn't give equal pay. proof,sadness
495,obama said equal pay women.... funny clinton's pay women 72 cents men's dollar.....,sadness
496,voting 4 hillaryclinton equal pay? clinton found pays men,sadness
497,right...another one #crookedhillary equal pay thingys....btw pay's women clinton foundation less,sadness
498,hillary clinton hires call center reps india dirty work twitter social media. #fakefollowers,sadness
499,hillary wants equal pay women? hahaha clinton foundation gives men higher pay.,sadness
500,retweeted newt gingrich newtgingrich):\n\n#clinton campaign acknowledged hypocrisy equal pay >...,sadness
501,spencers_echo specific reasons? clinton appoint left-leaning,joy
502,hillary clinton donald trump equal pay equal work,sadness
503,"dbloom451 right! goggle
 fact-check\n1 equal pay clintonfoundation\n2 goldmansachs ceo clinton donor\n3 #epipenceo $250000 clinton donor",sadness
504,clinton campaign acknowledged hypocrisy equal pay,joy
505,hillary clinton - equal pay equal,sadness
506,huge cheers clinton says guarantee equal pay. said always gets large uproar,guilt
507,ananavarro wish acknowledged & respected clinton's,disgust
508,scotus appointee\nrepro justice\neducational reform\nban box\nequal pay\nfamily leave\nobamacare\nso much beyond hillary rodham,sadness
509,"spewing glass ceiling equal pay women works you
 mrs bill",sadness
510,hillary clinton like talk equal pay women women work foundation get paid less men,sadness
511,hilary clinton preaches equal pay women yet women campaign make less men,sadness
512,#clinton campaign acknowledged hypocrisy equal pay >,sadness
513,hrc talks equal pay women. clinton foundation women paid less. vile hypocrite,sadness
514,hillary clinton speaking equal pay women!,sadness
515,clinton touching issues domestic,joy
516,"clinton says line equal pay women ""always gets biggest",sadness
517,clinton campaign acknowledged hypocrisy equal pay,sadness
518,secretary hillary clinton (aka ykaro) sharing thoughts equal,sadness
519,choose hillary,sadness
520,#dncleaks2 hillary using equal pay clinton foundation must hillary losing left,sadness
521,#maga friendly reminder: hillary clinton stands equal pay women job? clinton foundation,guilt
522,hillary clinton support equal pay women:\n,sadness
523,note clinton pledging free state higher,sadness
524,realdonaldtrump megynkelly megan,fear
525,america world needs vote hillary clinton! vote,sadness
526,"hilary clinton (if wins) try pass ""equal pay act"" women find thing gender pay",sadness
527,#election2016 #clinton confidently rallys ohio #middleclass #minimumwage #equalpay #jobs,guilt
528,hillary clinton speaking,joy
529,#clinton says equal pay women & raised minimum wage; says #trump dark,joy
530,need ensure equal pay women! exclaims,sadness
531,worst hillary clinton emails. hillary clinton fights women rights equal pay. trump wants control woman,sadness
532,,joy
533,magicroyalty hillaryclinton kingjames equal pay women except hrc clinton foundation. 50% men's pay. drain,sadness
534,hillaryclinton believe equal pay aren't campaign & clinton,sadness
535,"doesn\'t matter chelsea ""clinton"" american law apply see #hillary #paytoplay #clintonfoundation #wikileaks #equalpay",joy
536,kincannon_show beachcity55 metadata keywords give indication content. chelsea sent classified info.not cleared secure,disgust
537,hillary ridiculous. there's #equalpay clinton,sadness
538,far less talk clinton speech trump. basic political stuff--min,sadness
539,fox29philly hillary doesn't pay women equal pay clinton,sadness
540,president clinton hillary equal pay equal,sadness
541,hillary clinton demands equal pay doesn't put money mouth,sadness
542,clinton campaign acknowledged hypocrisy equal pay,sadness
543,yeah clinton pays women 50% less male counterparts...she's totally equal pay.,sadness
544,2016 embarrassing women earn 80% men make. know every man stand women fight pay,sadness
545,marinalafrossia wdfx2eu8 hereisgina trump=protect america & rule law! clinton scum destroy,sadness
546,"megan_daum feeling #clinton victory #fascisttrump?maybe #equalpay #reprorights #misogyinworkplace #deportation aren't year
",sadness
547,yamiche hrc,disgust
548,#hypocrite #liar #hillary #clinton #foundation pays #women less #men\n\nso much #gender #gap #equalpay,sadness
549,clinton? climate,sadness
550,wage gap myth. sorry clinton,joy
551,conceivable reasons dread clinton presidency: hatred,joy
552,dreading president clinton trump? try new country:,sadness
553,#equalpay,disgust
554,hillary clinton becomes,joy
555,clinton vs trump: reproductive health & gender/sex issues. #equalpay #contraception right choose. #abortion planned,sadness
556,clinton trump: presidential nominees stand sexual reproductive health issues\n,guilt
557,equal pay? women get paid less clinton foundation \n\nthe american dream? called asleep believe,sadness
558,future stake.,disgust
559,q: didn't correct it?\n#clinton campaign acknowledged hypocrisy equal pay\ brothervet royaltxgirl\n,sadness
560,hillaryclinton equal pay yes. hillary clinton president usa::: hell,sadness
561,"teamtrump: \'clinton campaign acknowledged hypocrisy equal pay\'' clinton's equal pay ever wonder doesn't
 talk realdonaldtrump foxnewspolitics cnn msnbc maddow",sadness
562,"hillaryclinton doesn't pay women staff clinton foundation equal pay! give us break!! phony bullshit
",sadness
563,horrifying moms work days giving birth. 1st step fix? elect hillaryclinton #1uwomen,disgust
564,#leftisthypocrisy (#genderpaygap)\n#wikileaks: clinton campaign acknowledged hypocrisy equal pay\n,joy
565,clinton campaign acknowledged hypocrisy equal pay \xe2\x80\xa6 cc:,sadness
566,,sadness
567,hillary clinton demands equal pay doesn't put money mouth,sadness
568,hillary clinton stands equal pay women job? clinton foundation women paid\xe2\x80\xa6 \xe2\x80\xa6 via,joy
569,clinton campaign acknowledged hypocrisy equal pay,sadness
570,prettygirlgg11 tripgore middleman918 omyangelshawno clinton enforces equal pay! oh wait,sadness
571,"thefive hillary clinton guaranteed worldwide meltdown world war 3 total economic collapse. fairness diversity equal pay total bullshit
",sadness
572,hillary clinton hangs people abuse women hasn't introduced equal pay bill women bill past 30,sadness
573,breaking: jay z punches underage girl face taking picture backstage hillaryclinton rally. #podestaemails30 #spiritcooking,sadness
574,"#podestaemails31 hillary screeching about
 equal pay women pays campaign staff clinton foundation women",sadness
575,clinton says equal pay equal,sadness
576,#hillaryhypocrisy shouts equal,sadness
577,lol fact clinton screams equal pay rights doesn't even pay campaign staff equally-men earn,sadness
578,"#equalpay\neverything about
 hillary clinton hypocrisy including paying campaign staff foundation women less!",joy
579,foxnews hillaryclinton,sadness
580,"wikileaks: clinton campaign acknowledged hypocrisy equal pay worried look hypocritical - yeah
 think???",joy
581,"rooz739 redd4972 sahilkapur mama hillary don
 equal pay campaign clinton foundation. grow",sadness
582,clinton rebounds equal pay!,sadness
583,clinton hypocrite equal pay women.,sadness
584,clinton campaign acknowledged hypocrisy equal pay'\n,joy
585,"retweeted hillary clinton hillaryclinton):\n\n""don\xe2\x80\x99t think it\xe2\x80\x99s finally time guarantee equal pay for...",sadness
586,hrc talks equal pay women. clinton foundation women paid less. vile hypocrite,sadness
587,clinton campaign acknowledged hypocrisy equal pay'\n,joy
588,jolenestrailer middleman918 equal pay? isn't suppose clinton's? oh embarrassing lol,sadness
589,clinton campaign acknowledged hypocrisy equal pay,joy
